wavelength,alpha_0,alpha_0_uncertainty,alpha_1,alpha_1_uncertainty,alpha_2,alpha_2_uncertainty
806.994,-2292.37,2.53,0,0,0,0
807.014,-2300.82,2.54,0,0,0,0
807.034,-2309.33,2.55,0,0,0,0
807.054,-2317.9,2.56,0,0,0,0
807.074,-2326.53,2.56,0,0,0,0
807.094,-2335.21,2.57,0,0,0,0
807.114,-2343.96,2.58,0,0,0,0
807.134,-2352.77,2.59,0,0,0,0
807.154,-2361.64,2.6,0,0,0,0
807.174,-2370.58,2.61,0,0,0,0
807.194,-2379.57,2.61,0,0,0,0
807.214,-2388.64,2.62,0,0,0,0
807.234,-2397.76,2.63,0,0,0,0
807.254,-2406.96,2.64,0,0,0,0
807.274,-2416.22,2.65,0,0,0,0
807.294,-2425.54,2.66,0,0,0,0
807.314,-2434.94,2.67,0,0,0,0
807.334,-2444.4,2.68,0,0,0,0
807.354,-2453.93,2.69,0,0,0,0
807.374,-2463.53,2.7,0,0,0,0
807.394,-2473.2,2.7,0,0,0,0
807.414,-2482.95,2.71,0,0,0,0
807.434,-2492.76,2.72,0,0,0,0
807.454,-2502.65,2.73,0,0,0,0
807.474,-2512.62,2.74,0,0,0,0
807.494,-2522.66,2.75,0,0,0,0
807.514,-2532.77,2.76,0,0,0,0
807.534,-2542.96,2.77,0,0,0,0
807.554,-2553.23,2.78,0,0,0,0
807.574,-2563.57,2.79,0,0,0,0
807.594,-2574,2.8,0,0,0,0
807.614,-2584.5,2.81,0,0,0,0
807.634,-2595.09,2.82,0,0,0,0
807.654,-2605.76,2.83,0,0,0,0
807.674,-2616.51,2.84,0,0,0,0
807.694,-2627.35,2.85,0,0,0,0
807.714,-2638.27,2.86,0,0,0,0
807.734,-2649.27,2.87,0,0,0,0
807.754,-2660.36,2.89,0,0,0,0
807.774,-2671.54,2.9,0,0,0,0
807.794,-2682.81,2.91,0,0,0,0
807.814,-2694.17,2.92,0,0,0,0
807.834,-2705.62,2.93,0,0,0,0
807.854,-2717.17,2.94,0,0,0,0
807.874,-2728.8,2.95,0,0,0,0
807.894,-2740.53,2.96,0,0,0,0
807.914,-2752.36,2.97,0,0,0,0
807.934,-2764.28,2.99,0,0,0,0
807.954,-2776.31,3,0,0,0,0
807.974,-2788.43,3.01,0,0,0,0
807.994,-2800.65,3.02,0,0,0,0
808.014,-2812.97,3.03,0,0,0,0
808.034,-2825.39,3.05,0,0,0,0
808.054,-2837.92,3.06,0,0,0,0
808.074,-2850.56,3.07,0,0,0,0
808.094,-2863.3,3.08,0,0,0,0
808.114,-2876.15,3.09,0,0,0,0
808.134,-2889.11,3.11,0,0,0,0
808.154,-2902.18,3.12,0,0,0,0
808.174,-2915.37,3.13,0,0,0,0
808.194,-2928.67,3.15,0,0,0,0
808.214,-2942.08,3.16,0,0,0,0
808.234,-2955.61,3.17,0,0,0,0
808.254,-2969.26,3.19,0,0,0,0
808.274,-2983.03,3.2,0,0,0,0
808.294,-2996.92,3.21,0,0,0,0
808.314,-3010.93,3.23,0,0,0,0
808.334,-3025.07,3.24,0,0,0,0
808.354,-3039.33,3.25,0,0,0,0
808.374,-3053.73,3.27,0,0,0,0
808.394,-3068.25,3.28,0,0,0,0
808.414,-3082.91,3.3,0,0,0,0
808.434,-3097.69,3.31,0,0,0,0
808.454,-3112.62,3.33,0,0,0,0
808.474,-3127.68,3.34,0,0,0,0
808.494,-3142.88,3.35,0,0,0,0
808.514,-3158.22,3.37,0,0,0,0
808.534,-3173.71,3.39,0,0,0,0
808.554,-3189.34,3.4,0,0,0,0
808.574,-3205.12,3.42,0,0,0,0
808.594,-3221.04,3.43,0,0,0,0
808.614,-3237.12,3.45,0,0,0,0
808.634,-3253.35,3.46,0,0,0,0
808.654,-3269.74,3.48,0,0,0,0
808.674,-3286.29,3.5,0,0,0,0
808.694,-3302.99,3.51,0,0,0,0
808.714,-3319.86,3.53,0,0,0,0
808.734,-3336.9,3.54,0,0,0,0
808.754,-3354.1,3.56,0,0,0,0
808.774,-3371.47,3.58,0,0,0,0
808.794,-3389.01,3.6,0,0,0,0
808.814,-3406.73,3.61,0,0,0,0
808.834,-3424.63,3.63,0,0,0,0
808.854,-3442.71,3.65,0,0,0,0
808.874,-3460.97,3.67,0,0,0,0
808.894,-3479.41,3.68,0,0,0,0
808.914,-3498.05,3.7,0,0,0,0
808.934,-3516.87,3.72,0,0,0,0
808.954,-3535.9,3.74,0,0,0,0
808.974,-3555.12,3.76,0,0,0,0
808.994,-3574.54,3.78,0,0,0,0
809.014,-3594.16,3.8,0,0,0,0
809.034,-3613.99,3.82,0,0,0,0
809.054,-3634.03,3.84,0,0,0,0
809.074,-3654.29,3.86,0,0,0,0
809.094,-3674.76,3.88,0,0,0,0
809.114,-3695.46,3.9,0,0,0,0
809.134,-3716.38,3.92,0,0,0,0
809.154,-3737.52,3.94,0,0,0,0
809.174,-3758.9,3.96,0,0,0,0
809.194,-3780.52,3.98,0,0,0,0
809.214,-3802.37,4,0,0,0,0
809.234,-3824.47,4.02,0,0,0,0
809.254,-3846.82,4.05,0,0,0,0
809.274,-3869.41,4.07,0,0,0,0
809.294,-3892.27,4.09,0,0,0,0
809.314,-3915.38,4.11,0,0,0,0
809.334,-3938.76,4.14,0,0,0,0
809.354,-3962.41,4.16,0,0,0,0
809.374,-3986.34,4.18,0,0,0,0
809.394,-4010.54,4.21,0,0,0,0
809.414,-4035.03,4.23,0,0,0,0
809.434,-4059.8,4.26,0,0,0,0
809.454,-4084.87,4.28,0,0,0,0
809.474,-4110.24,4.31,0,0,0,0
809.494,-4135.92,4.33,0,0,0,0
809.514,-4161.91,4.36,0,0,0,0
809.534,-4188.21,4.38,0,0,0,0
809.554,-4214.83,4.41,0,0,0,0
809.574,-4241.78,4.43,0,0,0,0
809.594,-4269.07,4.46,0,0,0,0
809.614,-4296.7,4.49,0,0,0,0
809.634,-4324.67,4.52,0,0,0,0
809.654,-4352.99,4.54,0,0,0,0
809.674,-4381.68,4.57,0,0,0,0
809.694,-4410.73,4.6,0,0,0,0
809.714,-4440.16,4.63,0,0,0,0
809.734,-4469.97,4.66,0,0,0,0
809.754,-4500.17,4.69,0,0,0,0
809.774,-4530.76,4.72,0,0,0,0
809.794,-4561.76,4.75,0,0,0,0
809.814,-4593.17,4.78,0,0,0,0
809.834,-4625,4.81,0,0,0,0
809.854,-4657.26,4.85,0,0,0,0
809.874,-4689.95,4.88,0,0,0,0
809.894,-4723.1,4.91,0,0,0,0
809.914,-4756.7,4.94,0,0,0,0
809.934,-4790.76,4.98,0,0,0,0
809.954,-4825.3,5.01,0,0,0,0
809.974,-4860.33,5.05,0,0,0,0
809.994,-4895.85,5.08,0,0,0,0
810.014,-4931.88,5.12,0,0,0,0
810.034,-4968.42,5.15,0,0,0,0
810.054,-5005.49,5.19,0,0,0,0
810.074,-5043.11,5.23,0,0,0,0
810.094,-5081.27,5.27,0,0,0,0
810.114,-5120,5.3,0,0,0,0
810.134,-5159.3,5.34,0,0,0,0
810.154,-5199.2,5.38,0,0,0,0
810.174,-5239.69,5.42,0,0,0,0
810.194,-5280.8,5.46,0,0,0,0
810.214,-5322.55,5.5,0,0,0,0
810.234,-5364.94,5.55,0,0,0,0
810.254,-5407.99,5.59,0,0,0,0
810.274,-5451.71,5.63,0,0,0,0
810.294,-5496.13,5.68,0,0,0,0
810.314,-5541.25,5.72,0,0,0,0
810.334,-5587.1,5.77,0,0,0,0
810.354,-5633.7,5.81,0,0,0,0
810.374,-5681.06,5.86,0,0,0,0
810.394,-5729.19,5.91,0,0,0,0
810.414,-5778.13,5.96,0,0,0,0
810.434,-5827.88,6.01,0,0,0,0
810.454,-5878.48,6.06,0,0,0,0
810.474,-5929.94,6.11,0,0,0,0
810.494,-5982.28,6.16,0,0,0,0
810.514,-6035.53,6.21,0,0,0,0
810.534,-6089.71,6.27,0,0,0,0
810.554,-6144.85,6.32,0,0,0,0
810.574,-6200.97,6.38,0,0,0,0
810.594,-6258.1,6.43,0,0,0,0
810.614,-6316.26,6.49,0,0,0,0
810.634,-6375.48,6.55,0,0,0,0
810.654,-6435.8,6.61,0,0,0,0
810.674,-6497.24,6.67,0,0,0,0
810.694,-6559.84,6.73,0,0,0,0
810.714,-6623.62,6.8,0,0,0,0
810.734,-6688.63,6.86,0,0,0,0
810.754,-6754.89,6.93,0,0,0,0
810.774,-6822.45,6.99,0,0,0,0
810.794,-6891.34,7.06,0,0,0,0
810.814,-6961.61,7.13,0,0,0,0
810.834,-7033.29,7.2,0,0,0,0
810.854,-7106.42,7.28,0,0,0,0
810.874,-7181.06,7.35,0,0,0,0
810.894,-7257.25,7.43,0,0,0,0
810.914,-7335.03,7.5,0,0,0,0
810.934,-7414.47,7.58,0,0,0,0
810.954,-7495.6,7.66,0,0,0,0
810.974,-7578.49,7.75,0,0,0,0
810.994,-7663.2,7.83,0,0,0,0
811.014,-7749.77,7.92,0,0,0,0
811.034,-7838.29,8.01,0,0,0,0
811.054,-7928.81,8.1,0,0,0,0
811.074,-8021.4,8.19,0,0,0,0
811.094,-8116.14,8.28,0,0,0,0
811.114,-8213.09,8.38,0,0,0,0
811.134,-8312.35,8.48,0,0,0,0
811.154,-8413.98,8.58,0,0,0,0
811.174,-8518.08,8.68,0,0,0,0
811.194,-8624.74,8.79,0,0,0,0
811.214,-8734.06,8.9,0,0,0,0
811.234,-8846.12,9.01,0,0,0,0
811.254,-8961.05,9.12,0,0,0,0
811.274,-9078.95,9.24,0,0,0,0
811.294,-9199.94,9.36,0,0,0,0
811.314,-9324.13,9.49,0,0,0,0
811.334,-9451.67,9.61,0,0,0,0
811.354,-9582.68,9.74,0,0,0,0
811.374,-9717.31,9.88,0,0,0,0
811.394,-9855.72,10.02,0,0,0,0
811.414,-9998.05,10.16,0,0,0,0
811.434,-10144.49,10.3,0,0,0,0
811.454,-10295.22,10.45,0,0,0,0
811.474,-10450.41,10.61,0,0,0,0
811.494,-10610.29,10.77,0,0,0,0
811.514,-10775.05,10.93,0,0,0,0
811.534,-10944.94,11.1,0,0,0,0
811.554,-11120.18,11.28,0,0,0,0
811.574,-11301.05,11.46,0,0,0,0
811.594,-11487.8,11.65,0,0,0,0
811.614,-11680.75,11.84,0,0,0,0
811.634,-11880.19,12.04,0,0,0,0
811.654,-12086.46,12.24,0,0,0,0
811.674,-12299.93,12.46,0,0,0,0
811.694,-12520.96,12.68,0,0,0,0
811.714,-12749.98,12.91,0,0,0,0
811.734,-12987.43,13.14,0,0,0,0
811.754,-13233.77,13.39,0,0,0,0
811.774,-13489.51,13.64,0,0,0,0
811.794,-13755.22,13.91,0,0,0,0
811.814,-14031.47,14.18,0,0,0,0
811.834,-14318.91,14.47,0,0,0,0
811.854,-14618.23,14.77,0,0,0,0
811.874,-14930.19,15.08,0,0,0,0
811.894,-15255.6,15.41,0,0,0,0
811.914,-15595.35,15.75,0,0,0,0
811.934,-15950.42,16.1,0,0,0,0
811.954,-16321.85,16.47,0,0,0,0
811.974,-16710.82,16.86,0,0,0,0
811.994,-17118.58,17.27,0,0,0,0
812.014,-17546.55,17.7,0,0,0,0
812.034,-17996.25,18.15,0,0,0,0
812.054,-18469.38,18.62,0,0,0,0
812.074,-18967.84,19.12,0,0,0,0
812.094,-19493.69,19.64,0,0,0,0
812.114,-20049.27,20.2,0,0,0,0
812.134,-20637.18,20.79,0,0,0,0
812.154,-21260.31,21.41,0,0,0,0
812.174,-21921.94,22.07,0,0,0,0
812.194,-22625.73,22.77,0,0,0,0
812.214,-23375.86,23.52,0,0,0,0
812.234,-24177.06,24.32,0,0,0,0
812.254,-25034.72,25.18,0,0,0,0
812.274,-25955.04,26.1,0,0,0,0
812.294,-26945.14,27.09,0,0,0,0
812.314,-28013.27,28.16,0,0,0,0
812.334,-29169.02,29.31,0,0,0,0
812.336,-29289.83,29.43,0,0,0,0
812.338,-29411.65,29.56,0,0,0,0
812.34,-29534.47,29.68,0,0,0,0
812.342,-29658.32,29.8,0,0,0,0
812.344,-29783.2,29.93,0,0,0,0
812.346,-29909.14,30.05,0,0,0,0
812.348,-30036.14,30.18,0,0,0,0
812.35,-30164.21,30.31,0,0,0,0
812.352,-30293.38,30.44,0,0,0,0
812.354,-30423.65,30.57,0,0,0,0
812.356,-30555.04,30.7,0,0,0,0
812.358,-30687.57,30.83,0,0,0,0
812.36,-30821.24,30.97,0,0,0,0
812.362,-30956.08,31.1,0,0,0,0
812.364,-31092.1,31.24,0,0,0,0
812.366,-31229.31,31.37,0,0,0,0
812.368,-31367.73,31.51,0,0,0,0
812.37,-31507.38,31.65,0,0,0,0
812.372,-31648.27,31.79,0,0,0,0
812.374,-31790.41,31.93,0,0,0,0
812.376,-31933.84,32.08,0,0,0,0
812.378,-32078.56,32.22,0,0,0,0
812.38,-32224.59,32.37,0,0,0,0
812.382,-32371.94,32.52,0,0,0,0
812.384,-32520.65,32.66,0,0,0,0
812.386,-32670.72,32.81,0,0,0,0
812.388,-32822.18,32.97,0,0,0,0
812.39,-32975.03,33.12,0,0,0,0
812.392,-33129.32,33.27,0,0,0,0
812.394,-33285.04,33.43,0,0,0,0
812.396,-33442.23,33.59,0,0,0,0
812.398,-33600.91,33.74,0,0,0,0
812.4,-33761.09,33.9,0,0,0,0
812.402,-33922.79,34.07,0,0,0,0
812.404,-34086.05,34.23,0,0,0,0
812.406,-34250.88,34.39,0,0,0,0
812.408,-34417.3,34.56,0,0,0,0
812.41,-34585.34,34.73,0,0,0,0
812.412,-34755.02,34.9,0,0,0,0
812.414,-34926.36,35.07,0,0,0,0
812.416,-35099.4,35.24,0,0,0,0
812.418,-35274.15,35.42,0,0,0,0
812.42,-35450.64,35.59,0,0,0,0
812.422,-35628.9,35.77,0,0,0,0
812.424,-35808.95,35.95,0,0,0,0
812.426,-35990.82,36.13,0,0,0,0
812.428,-36174.54,36.32,0,0,0,0
812.43,-36360.14,36.5,0,0,0,0
812.432,-36547.64,36.69,0,0,0,0
812.434,-36737.08,36.88,0,0,0,0
812.436,-36928.48,37.07,0,0,0,0
812.438,-37121.88,37.26,0,0,0,0
812.44,-37317.31,37.46,0,0,0,0
812.442,-37514.8,37.66,0,0,0,0
812.444,-37714.38,37.86,0,0,0,0
812.446,-37916.08,38.06,0,0,0,0
812.448,-38119.95,38.26,0,0,0,0
812.45,-38326.01,38.47,0,0,0,0
812.452,-38534.3,38.68,0,0,0,0
812.454,-38744.85,38.89,0,0,0,0
812.456,-38957.71,39.1,0,0,0,0
812.458,-39172.91,39.32,0,0,0,0
812.46,-39390.5,39.53,0,0,0,0
812.462,-39610.5,39.75,0,0,0,0
812.464,-39832.97,39.98,0,0,0,0
812.466,-40057.93,40.2,0,0,0,0
812.468,-40285.45,40.43,0,0,0,0
812.47,-40515.55,40.66,0,0,0,0
812.472,-40748.28,40.89,0,0,0,0
812.474,-40983.69,41.13,0,0,0,0
812.476,-41221.83,41.36,0,0,0,0
812.478,-41462.74,41.6,0,0,0,0
812.48,-41706.47,41.85,0,0,0,0
812.482,-41953.08,42.1,0,0,0,0
812.484,-42202.6,42.34,0,0,0,0
812.486,-42455.1,42.6,0,0,0,0
812.488,-42710.63,42.85,0,0,0,0
812.49,-42969.24,43.11,0,0,0,0
812.492,-43230.99,43.37,0,0,0,0
812.494,-43495.93,43.64,0,0,0,0
812.496,-43764.13,43.91,0,0,0,0
812.498,-44035.65,44.18,0,0,0,0
812.5,-44310.54,44.45,0,0,0,0
812.502,-44588.88,44.73,0,0,0,0
812.504,-44870.72,45.01,0,0,0,0
812.506,-45156.13,45.3,0,0,0,0
812.508,-45445.18,45.59,0,0,0,0
812.51,-45737.95,45.88,0,0,0,0
812.512,-46034.5,46.18,0,0,0,0
812.514,-46334.9,46.48,0,0,0,0
812.516,-46639.24,46.78,0,0,0,0
812.518,-46947.59,47.09,0,0,0,0
812.52,-47260.02,47.4,0,0,0,0
812.522,-47576.63,47.72,0,0,0,0
812.524,-47897.5,48.04,0,0,0,0
812.526,-48222.71,48.36,0,0,0,0
812.528,-48552.35,48.69,0,0,0,0
812.53,-48886.51,49.03,0,0,0,0
812.532,-49225.28,49.37,0,0,0,0
812.534,-49568.77,49.71,0,0,0,0
812.536,-49917.08,50.06,0,0,0,0
812.538,-50270.29,50.41,0,0,0,0
812.54,-50628.52,50.77,0,0,0,0
812.542,-50991.88,51.13,0,0,0,0
812.544,-51360.48,51.5,0,0,0,0
812.546,-51734.42,51.88,0,0,0,0
812.548,-52113.84,52.25,0,0,0,0
812.55,-52498.84,52.64,0,0,0,0
812.552,-52889.55,53.03,0,0,0,0
812.554,-53286.11,53.43,0,0,0,0
812.556,-53688.64,53.83,0,0,0,0
812.558,-54097.28,54.24,0,0,0,0
812.56,-54512.17,54.65,0,0,0,0
812.562,-54933.45,55.07,0,0,0,0
812.564,-55361.27,55.5,0,0,0,0
812.566,-55795.79,55.94,0,0,0,0
812.568,-56237.17,56.38,0,0,0,0
812.57,-56685.56,56.83,0,0,0,0
812.572,-57141.14,57.28,0,0,0,0
812.574,-57604.08,57.74,0,0,0,0
812.576,-58074.56,58.22,0,0,0,0
812.578,-58552.77,58.69,0,0,0,0
812.58,-59038.9,59.18,0,0,0,0
812.582,-59533.14,59.67,0,0,0,0
812.584,-60035.71,60.18,0,0,0,0
812.586,-60546.81,60.69,0,0,0,0
812.588,-61066.67,61.21,0,0,0,0
812.59,-61595.5,61.74,0,0,0,0
812.592,-62133.55,62.27,0,0,0,0
812.594,-62681.05,62.82,0,0,0,0
812.596,-63238.27,63.38,0,0,0,0
812.598,-63805.46,63.95,0,0,0,0
812.6,-64382.88,64.52,0,0,0,0
812.602,-64970.83,65.11,0,0,0,0
812.604,-65569.58,65.71,0,0,0,0
812.606,-66179.45,66.32,0,0,0,0
812.608,-66800.73,66.94,0,0,0,0
812.61,-67433.77,67.57,0,0,0,0
812.612,-68078.89,68.22,0,0,0,0
812.614,-68736.44,68.88,0,0,0,0
812.616,-69406.78,69.55,0,0,0,0
812.618,-70090.3,70.23,0,0,0,0
812.62,-70787.38,70.93,0,0,0,0
812.622,-71498.44,71.64,0,0,0,0
812.624,-72223.89,72.36,0,0,0,0
812.626,-72964.18,73.1,0,0,0,0
812.628,-73719.77,73.86,0,0,0,0
812.63,-74491.14,74.63,0,0,0,0
812.632,-75278.78,75.42,0,0,0,0
812.634,-76083.22,76.22,0,0,0,0
812.636,-76905,77.04,0,0,0,0
812.638,-77744.69,77.88,0,0,0,0
812.64,-78602.88,78.74,0,0,0,0
812.642,-79480.19,79.62,0,0,0,0
812.644,-80377.26,80.52,0,0,0,0
812.646,-81294.77,81.43,0,0,0,0
812.648,-82233.42,82.37,0,0,0,0
812.65,-83193.96,83.33,0,0,0,0
812.652,-84177.16,84.32,0,0,0,0
812.654,-85183.83,85.32,0,0,0,0
812.656,-86214.82,86.35,0,0,0,0
812.658,-87271.03,87.41,0,0,0,0
812.66,-88353.39,88.49,0,0,0,0
812.662,-89462.88,89.6,0,0,0,0
812.664,-90600.53,90.74,0,0,0,0
812.666,-91767.44,91.91,0,0,0,0
812.668,-92964.75,93.1,0,0,0,0
812.67,-94193.65,94.33,0,0,0,0
812.672,-95455.42,95.59,0,0,0,0
812.674,-96751.4,96.89,0,0,0,0
812.676,-98082.99,98.22,0,0,0,0
812.678,-99451.68,99.59,0,0,0,0
812.68,-100859.04,101,0,0,0,0
812.682,-102306.75,102.45,0,0,0,0
812.684,-103796.55,103.94,0,0,0,0
812.686,-105330.31,105.47,0,0,0,0
812.688,-106910,107.05,0,0,0,0
812.69,-108537.72,108.68,0,0,0,0
812.692,-110215.7,110.36,0,0,0,0
812.694,-111946.29,112.09,0,0,0,0
812.696,-113732.02,113.87,0,0,0,0
812.698,-115575.56,115.71,0,0,0,0
812.7,-117479.75,117.62,0,0,0,0
812.702,-119447.66,119.59,0,0,0,0
812.704,-121482.52,121.62,0,0,0,0
812.706,-123587.82,123.73,0,0,0,0
812.708,-125767.27,125.91,0,0,0,0
812.71,-128024.87,128.16,0,0,0,0
812.712,-130364.9,130.5,0,0,0,0
812.714,-132791.94,132.93,0,0,0,0
812.716,-135310.95,135.45,0,0,0,0
812.718,-137927.26,138.07,0,0,0,0
812.72,-140646.62,140.79,0,0,0,0
812.722,-143475.22,143.61,0,0,0,0
812.724,-146419.81,146.56,0,0,0,0
812.726,-149487.65,149.63,0,0,0,0
812.728,-152686.64,152.83,0,0,0,0
812.73,-156025.4,156.16,0,0,0,0
812.732,-159513.27,159.65,0,0,0,0
812.734,-163160.48,163.3,0,0,0,0
812.736,-166978.19,167.12,0,0,0,0
812.738,-170978.66,171.12,0,0,0,0
812.74,-175175.33,175.31,0,0,0,0
812.742,-179582.99,179.72,0,0,0,0
812.744,-184217.96,184.36,0,0,0,0
812.746,-189098.31,189.24,0,0,0,0
812.748,-194244.03,194.38,0,0,0,0
812.75,-199677.38,199.82,0,0,0,0
812.752,-205423.17,205.56,0,0,0,0
812.754,-211509.15,211.65,0,0,0,0
812.756,-217966.45,218.11,0,0,0,0
812.758,-224830.13,224.97,0,0,0,0
812.76,-232139.79,232.28,0,0,0,0
812.762,-239940.35,240.08,0,0,0,0
812.764,-248283,248.42,0,0,0,0
812.766,-257226.27,257.37,0,0,0,0
812.768,-266837.44,266.98,0,0,0,0
812.77,-277194.24,277.33,0,0,0,0
812.772,-288386.94,288.53,0,0,0,0
812.774,-300520.99,300.66,0,0,0,0
812.776,-313720.36,313.86,0,0,0,0
812.778,-328131.78,328.27,0,0,0,0
812.78,-343930.25,344.07,0,0,0,0
812.782,-361326.13,361.47,0,0,0,0
812.784,-380574.6,380.72,0,0,0,0
812.786,-401988.24,402.13,0,0,0,0
812.788,-425954.15,426.1,0,0,0,0
812.79,-452957.54,453.1,0,0,0,0
812.792,-483614.96,483.76,0,0,0,0
812.794,-518721.9,518.87,0,0,0,0
812.796,-559322.85,559.47,0,0,0,0
812.798,-606816.95,606.96,0,0,0,0
812.8,-663122.49,663.27,0,0,0,0
812.802,-730942.36,731.09,0,0,0,0
812.804,-814210.8,814.36,0,0,0,0
812.806,-918884.76,919.03,0,0,0,0
812.808,-1054435.59,1054.59,0,0,0,0
812.81,-1236889.12,1237.04,0,0,0,0
812.812,-1495681.63,1495.84,0,0,0,0
812.814,-1891398.23,1891.56,0,0,0,0
812.816,-2571794.05,2571.97,0,0,0,0
812.818,-4016641.92,4016.84,0,0,0,0
812.82,-9165811.74,9166.08,0,0,0,0
812.824,5861453.77,5861.41,0,0,0,0
812.826,3221127.93,3221.04,0,0,0,0
812.828,2220800.66,2220.7,0,0,0,0
812.83,1694571.99,1694.46,0,0,0,0
812.832,1369966.88,1369.85,0,0,0,0
812.834,1149737.88,1149.62,0,0,0,0
812.836,990514.88,990.39,0,0,0,0
812.838,870032.68,869.91,0,0,0,0
812.84,775685.7,775.56,0,0,0,0
812.842,699802.08,699.68,0,0,0,0
812.844,637445.06,637.32,0,0,0,0
812.846,585293.85,585.17,0,0,0,0
812.848,541032.43,540.91,0,0,0,0
812.85,502996.28,502.87,0,0,0,0
812.852,469958.35,469.83,0,0,0,0
812.854,440994.16,440.87,0,0,0,0
812.856,415394.01,415.27,0,0,0,0
812.858,392603.99,392.48,0,0,0,0
812.86,372185.46,372.06,0,0,0,0
812.862,353786.59,353.66,0,0,0,0
812.864,337121.82,336.99,0,0,0,0
812.866,321957.05,321.83,0,0,0,0
812.868,308098.45,307.97,0,0,0,0
812.87,295384.26,295.25,0,0,0,0
812.872,283678.33,283.55,0,0,0,0
812.874,272865.31,272.73,0,0,0,0
812.876,262846.78,262.72,0,0,0,0
812.878,253538.28,253.41,0,0,0,0
812.88,244866.92,244.74,0,0,0,0
812.882,236769.44,236.64,0,0,0,0
812.884,229190.69,229.06,0,0,0,0
812.886,222082.39,221.95,0,0,0,0
812.888,215402.04,215.27,0,0,0,0
812.89,209112.13,208.98,0,0,0,0
812.892,203179.4,203.05,0,0,0,0
812.894,197574.26,197.44,0,0,0,0
812.896,192270.31,192.14,0,0,0,0
812.898,187243.91,187.11,0,0,0,0
812.9,182473.83,182.34,0,0,0,0
812.902,177940.95,177.81,0,0,0,0
812.904,173628.01,173.5,0,0,0,0
812.906,169519.37,169.39,0,0,0,0
812.908,165600.86,165.47,0,0,0,0
812.91,161859.58,161.73,0,0,0,0
812.912,158283.77,158.15,0,0,0,0
812.914,154862.69,154.73,0,0,0,0
812.916,151586.51,151.46,0,0,0,0
812.918,148446.22,148.31,0,0,0,0
812.92,145433.53,145.3,0,0,0,0
812.922,142540.82,142.41,0,0,0,0
812.924,139761.06,139.63,0,0,0,0
812.926,137087.76,136.96,0,0,0,0
812.928,134514.93,134.38,0,0,0,0
812.93,132037,131.91,0,0,0,0
812.932,129648.81,129.52,0,0,0,0
812.934,127345.59,127.21,0,0,0,0
812.936,125122.87,124.99,0,0,0,0
812.938,122976.51,122.84,0,0,0,0
812.94,120902.63,120.77,0,0,0,0
812.942,118897.63,118.77,0,0,0,0
812.944,116958.14,116.83,0,0,0,0
812.946,115080.98,114.95,0,0,0,0
812.948,113263.21,113.13,0,0,0,0
812.95,111502.06,111.37,0,0,0,0
812.952,109794.9,109.66,0,0,0,0
812.954,108139.31,108.01,0,0,0,0
812.956,106532.98,106.4,0,0,0,0
812.958,104973.74,104.84,0,0,0,0
812.96,103459.55,103.33,0,0,0,0
812.962,101988.49,101.86,0,0,0,0
812.964,100558.74,100.43,0,0,0,0
812.966,99168.59,99.04,0,0,0,0
812.968,97816.4,97.69,0,0,0,0
812.97,96500.65,96.37,0,0,0,0
812.972,95219.89,95.09,0,0,0,0
812.974,93972.74,93.84,0,0,0,0
812.976,92757.88,92.63,0,0,0,0
812.978,91574.09,91.44,0,0,0,0
812.98,90420.18,90.29,0,0,0,0
812.982,89295.05,89.16,0,0,0,0
812.984,88197.62,88.07,0,0,0,0
812.986,87126.88,87,0,0,0,0
812.988,86081.88,85.95,0,0,0,0
812.99,85061.69,84.93,0,0,0,0
812.992,84065.44,83.93,0,0,0,0
812.994,83092.31,82.96,0,0,0,0
812.996,82141.49,82.01,0,0,0,0
812.998,81212.22,81.08,0,0,0,0
813,80303.79,80.17,0,0,0,0
813.002,79415.49,79.28,0,0,0,0
813.004,78546.67,78.42,0,0,0,0
813.006,77696.69,77.57,0,0,0,0
813.008,76864.95,76.73,0,0,0,0
813.01,76050.87,75.92,0,0,0,0
813.012,75253.88,75.12,0,0,0,0
813.014,74473.46,74.34,0,0,0,0
813.016,73709.09,73.58,0,0,0,0
813.018,72960.29,72.83,0,0,0,0
813.02,72226.58,72.1,0,0,0,0
813.022,71507.51,71.38,0,0,0,0
813.024,70802.65,70.67,0,0,0,0
813.026,70111.59,69.98,0,0,0,0
813.028,69433.91,69.3,0,0,0,0
813.03,68769.24,68.64,0,0,0,0
813.032,68117.2,67.99,0,0,0,0
813.034,67477.44,67.35,0,0,0,0
813.036,66849.61,66.72,0,0,0,0
813.038,66233.38,66.1,0,0,0,0
813.04,65628.44,65.5,0,0,0,0
813.042,65034.48,64.9,0,0,0,0
813.044,64451.2,64.32,0,0,0,0
813.046,63878.31,63.75,0,0,0,0
813.048,63315.54,63.19,0,0,0,0
813.05,62762.63,62.63,0,0,0,0
813.052,62219.31,62.09,0,0,0,0
813.054,61685.34,61.55,0,0,0,0
813.056,61160.49,61.03,0,0,0,0
813.058,60644.51,60.51,0,0,0,0
813.06,60137.19,60.01,0,0,0,0
813.062,59638.31,59.51,0,0,0,0
813.064,59147.66,59.02,0,0,0,0
813.066,58665.04,58.53,0,0,0,0
813.068,58190.25,58.06,0,0,0,0
813.07,57723.11,57.59,0,0,0,0
813.072,57263.43,57.13,0,0,0,0
813.074,56811.03,56.68,0,0,0,0
813.076,56365.74,56.24,0,0,0,0
813.078,55927.4,55.8,0,0,0,0
